	THP1_0H	THP1_0H_2	THP1_0H_3	Avg_expression	log2
SH3GL2	4.161099184	0.869165821	1.62456604	2.218277015	1.149439538
LOC100507626	0	2.607497462	4.061415101	2.222970854	1.152489033
ZNF214	2.496659511	1.738331641	2.436849061	2.223946738	1.153122237
SNORD116-28	2.496659511	1.738331641	2.436849061	2.223946738	1.153122237
TMEM88	2.496659511	1.738331641	2.436849061	2.223946738	1.153122237
CPT1C	2.496659511	1.738331641	2.436849061	2.223946738	1.153122237
LINC00114	2.496659511	1.738331641	2.436849061	2.223946738	1.153122237
LOC645206	2.496659511	1.738331641	2.436849061	2.223946738	1.153122237
HTR4	2.496659511	1.738331641	2.436849061	2.223946738	1.153122237
MIR588	2.496659511	1.738331641	2.436849061	2.223946738	1.153122237
LOC100505902	4.993319021	0.869165821	0.81228302	2.224922621	1.153755162
PLG	4.993319021	0.869165821	0.81228302	2.224922621	1.153755162
KIF12	4.993319021	0.869165821	0.81228302	2.224922621	1.153755162
LOC388553	0.832219837	2.607497462	3.249132081	2.22961646	1.156795558
SLC22A13	0.832219837	2.607497462	3.249132081	2.22961646	1.156795558
LOC340074	0.832219837	2.607497462	3.249132081	2.22961646	1.156795558
LHX3	0.832219837	2.607497462	3.249132081	2.22961646	1.156795558
ISM2	3.328879348	1.738331641	1.62456604	2.230592343	1.157426875
SV2B	3.328879348	1.738331641	1.62456604	2.230592343	1.157426875
TBR1	3.328879348	1.738331641	1.62456604	2.230592343	1.157426875
HTR2B	3.328879348	1.738331641	1.62456604	2.230592343	1.157426875
ARHGEF26-AS1	3.328879348	1.738331641	1.62456604	2.230592343	1.157426875
CORT	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
GBP7	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
SNORD98	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
MIR331	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
TMC3	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
LOC100505909	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
BCAS1	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
ITIH3	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
ARL9	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
FAM166B	1.664439674	2.607497462	2.436849061	2.236262066	1.161089266
HAPLN2	4.161099184	1.738331641	0.81228302	2.237237949	1.161718707
KLK14	4.161099184	1.738331641	0.81228302	2.237237949	1.161718707
LOC285889	4.161099184	1.738331641	0.81228302	2.237237949	1.161718707
MAGEA8	4.161099184	1.738331641	0.81228302	2.237237949	1.161718707
KLHL10	0	3.476663283	3.249132081	2.241931788	1.164742384
FBLN7	0	3.476663283	3.249132081	2.241931788	1.164742384
LAMC2	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
MIR4677	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
ZNF705A	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
TMEM132B	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
JPH3	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
OVOL3	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
LOC100294406	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
KIF1A	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
TMED7-TICAM2	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
IL12B	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
PRR15	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
CASK	2.496659511	2.607497462	1.62456604	2.242907671	1.165370233
SELL	0.832219837	3.476663283	2.436849061	2.248577393	1.169012541
VSTM1	0.832219837	3.476663283	2.436849061	2.248577393	1.169012541
LOC100507307	0.832219837	3.476663283	2.436849061	2.248577393	1.169012541
MIR1286	0.832219837	3.476663283	2.436849061	2.248577393	1.169012541
THEMIS	0.832219837	3.476663283	2.436849061	2.248577393	1.169012541
LOC100507278	0.832219837	3.476663283	2.436849061	2.248577393	1.169012541
FAM78B	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
CLRN3	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
LOC400499	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
IGF2BP1	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
D4S234E	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
NMU	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
RSPO3	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
LHX6	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
NUP62CL	3.328879348	2.607497462	0.81228302	2.249553277	1.169638535
C2CD4D	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
PATE3	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
HTR2A	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
WFIKKN1	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
LOC100652917	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
ARHGEF4	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
GRM2	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
PHLDB2	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
SNAI2	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
SNORA11	1.664439674	3.476663283	1.62456604	2.255222999	1.173270096
HIC1	4.161099184	2.607497462	0	2.256198882	1.173894246
ARSE	4.161099184	2.607497462	0	2.256198882	1.173894246
GRIN2C	0	4.345829104	2.436849061	2.260892721	1.176892538
MGC45800	2.496659511	3.476663283	0.81228302	2.261868605	1.177515123
LOC285626	2.496659511	3.476663283	0.81228302	2.261868605	1.177515123
MIR320E	0.832219837	4.345829104	1.62456604	2.267538327	1.181126936
LMOD3	0.832219837	4.345829104	1.62456604	2.267538327	1.181126936
LOC100505607	3.328879348	3.476663283	0	2.26851421	1.181747697
SNORD9	1.664439674	4.345829104	0.81228302	2.274183933	1.185348942
PLVAP	1.664439674	4.345829104	0.81228302	2.274183933	1.185348942
MIR1301	0	5.214994924	1.62456604	2.279853655	1.18894122
FOXN4	2.496659511	4.345829104	0	2.280829538	1.189558628
PDYN	2.496659511	4.345829104	0	2.280829538	1.189558628
TSPAN16	1.664439674	5.214994924	0	2.293144866	1.197327498
NACAD	0	0	7.310547182	2.436849061	1.285016893
DSEL	2.496659511	0	4.873698121	2.456785877	1.296772124
MIR3192	2.496659511	0	4.873698121	2.456785877	1.296772124
SUN3	2.496659511	0	4.873698121	2.456785877	1.296772124
KCNJ9	0.832219837	0.869165821	5.685981142	2.4624556	1.300097712
LOC100506880	0.832219837	0.869165821	5.685981142	2.4624556	1.300097712
LOC642929	0.832219837	0.869165821	5.685981142	2.4624556	1.300097712
PADI4	3.328879348	0	4.061415101	2.463431483	1.300669346
LOC440356	3.328879348	0	4.061415101	2.463431483	1.300669346
NLRP11	3.328879348	0	4.061415101	2.463431483	1.300669346
YPLR6490	3.328879348	0	4.061415101	2.463431483	1.300669346
C8orf22	3.328879348	0	4.061415101	2.463431483	1.300669346
VSIG1	3.328879348	0	4.061415101	2.463431483	1.300669346
SFRP2	1.664439674	0.869165821	4.873698121	2.469101205	1.303985972
HIST1H2BJ	1.664439674	0.869165821	4.873698121	2.469101205	1.303985972
STEAP4	1.664439674	0.869165821	4.873698121	2.469101205	1.303985972
MIR98	1.664439674	0.869165821	4.873698121	2.469101205	1.303985972
LOC100652824	4.161099184	0	3.249132081	2.470077088	1.304556067
ENPP3	0	1.738331641	5.685981142	2.474770928	1.307294991
FLJ46446	0	1.738331641	5.685981142	2.474770928	1.307294991
LOC100132741	0	1.738331641	5.685981142	2.474770928	1.307294991
INSL5	2.496659511	0.869165821	4.061415101	2.475746811	1.307863781
LOC100128908	2.496659511	0.869165821	4.061415101	2.475746811	1.307863781
LOC644192	2.496659511	0.869165821	4.061415101	2.475746811	1.307863781
FUT6	2.496659511	0.869165821	4.061415101	2.475746811	1.307863781
PRSS43	2.496659511	0.869165821	4.061415101	2.475746811	1.307863781
CTHRC1	2.496659511	0.869165821	4.061415101	2.475746811	1.307863781
LOC440233	4.993319021	0	2.436849061	2.476722694	1.308432346
RSPO4	4.993319021	0	2.436849061	2.476722694	1.308432346
HNRNPUL2-BSCL2	0.832219837	1.738331641	4.873698121	2.481416533	1.311163928
ESRRB	0.832219837	1.738331641	4.873698121	2.481416533	1.311163928
DAPL1	0.832219837	1.738331641	4.873698121	2.481416533	1.311163928
LOC284688	3.328879348	0.869165821	3.249132081	2.482392416	1.311731195
PLEKHA1	3.328879348	0.869165821	3.249132081	2.482392416	1.311731195
KLRB1	3.328879348	0.869165821	3.249132081	2.482392416	1.311731195
LOC100506314	3.328879348	0.869165821	3.249132081	2.482392416	1.311731195
FAM65C	3.328879348	0.869165821	3.249132081	2.482392416	1.311731195
LOC100289306	3.328879348	0.869165821	3.249132081	2.482392416	1.311731195
EDA	5.825538858	0	1.62456604	2.4833683	1.312298238
LOC100507030	1.664439674	1.738331641	4.061415101	2.488062139	1.315022517
HPX	1.664439674	1.738331641	4.061415101	2.488062139	1.315022517
TAS2R31	1.664439674	1.738331641	4.061415101	2.488062139	1.315022517
ASIP	1.664439674	1.738331641	4.061415101	2.488062139	1.315022517
ROPN1B	1.664439674	1.738331641	4.061415101	2.488062139	1.315022517
CDX1	1.664439674	1.738331641	4.061415101	2.488062139	1.315022517
LOC100128126	1.664439674	1.738331641	4.061415101	2.488062139	1.315022517
DNAJC12	4.161099184	0.869165821	2.436849061	2.489038022	1.315588269
ART5	4.161099184	0.869165821	2.436849061	2.489038022	1.315588269
C21orf71	4.161099184	0.869165821	2.436849061	2.489038022	1.315588269
LOC100507591	6.657758695	0	0.81228302	2.490013905	1.316153799
GABRA2	6.657758695	0	0.81228302	2.490013905	1.316153799
LOC389332	0	2.607497462	4.873698121	2.493731861	1.318306348
TNNI3K	2.496659511	1.738331641	3.249132081	2.494707744	1.318870813
RORC	2.496659511	1.738331641	3.249132081	2.494707744	1.318870813
GLIPR1L1	2.496659511	1.738331641	3.249132081	2.494707744	1.318870813
RNF151	2.496659511	1.738331641	3.249132081	2.494707744	1.318870813
SOX10	2.496659511	1.738331641	3.249132081	2.494707744	1.318870813
FBLN2	2.496659511	1.738331641	3.249132081	2.494707744	1.318870813
SCRG1	2.496659511	1.738331641	3.249132081	2.494707744	1.318870813
ZNF847P	0.832219837	2.607497462	4.061415101	2.500377467	1.322145906
LOC100507069	0.832219837	2.607497462	4.061415101	2.500377467	1.322145906
KCNH7	0.832219837	2.607497462	4.061415101	2.500377467	1.322145906
CDHR4	0.832219837	2.607497462	4.061415101	2.500377467	1.322145906
PPARGC1A	0.832219837	2.607497462	4.061415101	2.500377467	1.322145906
LOC723809	0.832219837	2.607497462	4.061415101	2.500377467	1.322145906
RAP2A	3.328879348	1.738331641	2.436849061	2.50135335	1.322708872
ITPK1-AS1	3.328879348	1.738331641	2.436849061	2.50135335	1.322708872
MLK7-AS1	3.328879348	1.738331641	2.436849061	2.50135335	1.322708872
LOC100506813	3.328879348	1.738331641	2.436849061	2.50135335	1.322708872
UNCX	3.328879348	1.738331641	2.436849061	2.50135335	1.322708872
NBPF7	1.664439674	2.607497462	3.249132081	2.507023072	1.325975273
MIR3118-3	1.664439674	2.607497462	3.249132081	2.507023072	1.325975273
SNORD116-27	1.664439674	2.607497462	3.249132081	2.507023072	1.325975273
RBPMS2	1.664439674	2.607497462	3.249132081	2.507023072	1.325975273
LOC100287175	1.664439674	2.607497462	3.249132081	2.507023072	1.325975273
LRP2BP	1.664439674	2.607497462	3.249132081	2.507023072	1.325975273
PGF	4.161099184	1.738331641	1.62456604	2.507998955	1.326536747
LOC255130	4.161099184	1.738331641	1.62456604	2.507998955	1.326536747
POU5F1P3	0	3.476663283	4.061415101	2.512692795	1.329234296
RASD1	0	3.476663283	4.061415101	2.512692795	1.329234296
LOC728643	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
MMRN2	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
LOC100652786	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
ZNF781	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
C22orf15	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
EFCAB6	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
CORIN	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
CNPY1	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
LOC100129960	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
PHYHD1	2.496659511	2.607497462	2.436849061	2.513668678	1.329794503
LILRB5	4.993319021	1.738331641	0.81228302	2.514644561	1.330354493
ZBTB7C	0.832219837	3.476663283	3.249132081	2.5193384	1.333044919
HIST1H4H	0.832219837	3.476663283	3.249132081	2.5193384	1.333044919
SYT12	3.328879348	2.607497462	1.62456604	2.520314283	1.333603649
SNORD116-23	3.328879348	2.607497462	1.62456604	2.520314283	1.333603649
SLC5A11	3.328879348	2.607497462	1.62456604	2.520314283	1.333603649
CTXN1	3.328879348	2.607497462	1.62456604	2.520314283	1.333603649
LOC147646	3.328879348	2.607497462	1.62456604	2.520314283	1.333603649
SLC6A13	5.825538858	1.738331641	0	2.521290167	1.334162163
PGLYRP2	5.825538858	1.738331641	0	2.521290167	1.334162163
STARD6	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
MIR637	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
CYP26B1	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
CRYBA4	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
DMGDH	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
HIST1H2AH	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
VNN2	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
C7orf34	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
SNORD62A	1.664439674	3.476663283	2.436849061	2.525984006	1.336845504
LOC283875	4.161099184	2.607497462	0.81228302	2.526959889	1.337402764
SNORD91B	4.161099184	2.607497462	0.81228302	2.526959889	1.337402764
HOXB6	4.161099184	2.607497462	0.81228302	2.526959889	1.337402764
LOC100130938	4.161099184	2.607497462	0.81228302	2.526959889	1.337402764
IGFL4	4.161099184	2.607497462	0.81228302	2.526959889	1.337402764
C3orf45	4.161099184	2.607497462	0.81228302	2.526959889	1.337402764
GATA1	4.161099184	2.607497462	0.81228302	2.526959889	1.337402764
NTRK1	0	4.345829104	3.249132081	2.531653728	1.340080091
SNORD7	0	4.345829104	3.249132081	2.531653728	1.340080091
FNDC1	0	4.345829104	3.249132081	2.531653728	1.340080091
PPP1R14D	2.496659511	3.476663283	1.62456604	2.532629611	1.340636103
SNORA50	2.496659511	3.476663283	1.62456604	2.532629611	1.340636103
AREG	2.496659511	3.476663283	1.62456604	2.532629611	1.340636103
LOC100506828	0.832219837	4.345829104	2.436849061	2.538299334	1.343862212
FAM183B	0.832219837	4.345829104	2.436849061	2.538299334	1.343862212
LMOD2	0.832219837	4.345829104	2.436849061	2.538299334	1.343862212
LOC651337	0.832219837	4.345829104	2.436849061	2.538299334	1.343862212
CXorf65	0.832219837	4.345829104	2.436849061	2.538299334	1.343862212
LOC283038	3.328879348	3.476663283	0.81228302	2.539275217	1.344416769
GRM5	3.328879348	3.476663283	0.81228302	2.539275217	1.344416769
FGF18	3.328879348	3.476663283	0.81228302	2.539275217	1.344416769
SNORD50A	3.328879348	3.476663283	0.81228302	2.539275217	1.344416769
EGLN3	1.664439674	4.345829104	1.62456604	2.544944939	1.347634443
LOC100652876	1.664439674	4.345829104	1.62456604	2.544944939	1.347634443
LOC388242	1.664439674	4.345829104	1.62456604	2.544944939	1.347634443
LOC613038	1.664439674	4.345829104	1.62456604	2.544944939	1.347634443
MIR635	1.664439674	4.345829104	1.62456604	2.544944939	1.347634443
USHBP1	1.664439674	4.345829104	1.62456604	2.544944939	1.347634443
C2orf71	1.664439674	4.345829104	1.62456604	2.544944939	1.347634443
LOC100507489	1.664439674	4.345829104	1.62456604	2.544944939	1.347634443
CRTAM	4.161099184	3.476663283	0	2.545920822	1.348187552
CHRNA2	4.161099184	3.476663283	0	2.545920822	1.348187552
FLJ27243	0	5.214994924	2.436849061	2.550614662	1.350844958
LCTL	2.496659511	4.345829104	0.81228302	2.551590545	1.351396838
LOC100130238	0.832219837	5.214994924	1.62456604	2.557260267	1.354599
LOC646670	0.832219837	5.214994924	1.62456604	2.557260267	1.354599
NSUN7	0.832219837	5.214994924	1.62456604	2.557260267	1.354599
LOC645405	3.328879348	4.345829104	0	2.55823615	1.355149445
NUDT9P1	1.664439674	5.214994924	0.81228302	2.563905873	1.358343298
PPP2R2C	0.832219837	6.953326566	0	2.595182134	1.375835793
CLEC2B	2.496659511	0	5.685981142	2.727546884	1.447603995
TSPAN1	0.832219837	0.869165821	6.498264162	2.733216606	1.450599797
PDC	0.832219837	0.869165821	6.498264162	2.733216606	1.450599797
FBXW10	3.328879348	0	4.873698121	2.73419249	1.451114814
CYP3A7	3.328879348	0	4.873698121	2.73419249	1.451114814
FAM69C	4.161099184	0	4.061415101	2.740838095	1.454617109
GJB3	2.496659511	0.869165821	4.873698121	2.746507818	1.457598398
C10orf111	2.496659511	0.869165821	4.873698121	2.746507818	1.457598398
TAS2R43	2.496659511	0.869165821	4.873698121	2.746507818	1.457598398
SCARNA21	2.496659511	0.869165821	4.873698121	2.746507818	1.457598398
FAM194A	2.496659511	0.869165821	4.873698121	2.746507818	1.457598398
CHRNA6	2.496659511	0.869165821	4.873698121	2.746507818	1.457598398
PRSS42	4.993319021	0	3.249132081	2.747483701	1.458110923
FBXO2	0.832219837	1.738331641	5.685981142	2.75217754	1.46057354
LOC283050	3.328879348	0.869165821	4.061415101	2.753153423	1.461085008
COL5A3	3.328879348	0.869165821	4.061415101	2.753153423	1.461085008
DYSF	3.328879348	0.869165821	4.061415101	2.753153423	1.461085008
PSKH2	3.328879348	0.869165821	4.061415101	2.753153423	1.461085008
LOC100128751	1.664439674	1.738331641	4.873698121	2.758823146	1.464052976
CMTM2	1.664439674	1.738331641	4.873698121	2.758823146	1.464052976
STAB1	1.664439674	1.738331641	4.873698121	2.758823146	1.464052976
NMBR	1.664439674	1.738331641	4.873698121	2.758823146	1.464052976
MOGAT1	4.161099184	0.869165821	3.249132081	2.759799029	1.464563212
LOC646627	2.496659511	1.738331641	4.061415101	2.765468751	1.46752404
LOC100130342	2.496659511	1.738331641	4.061415101	2.765468751	1.46752404
TSPYL6	2.496659511	1.738331641	4.061415101	2.765468751	1.46752404
LOC100505904	2.496659511	1.738331641	4.061415101	2.765468751	1.46752404
TCEB3B	4.993319021	0.869165821	2.436849061	2.766444634	1.468033051
LOC284412	4.993319021	0.869165821	2.436849061	2.766444634	1.468033051
LOC285095	4.993319021	0.869165821	2.436849061	2.766444634	1.468033051
MGC39372	4.993319021	0.869165821	2.436849061	2.766444634	1.468033051
CARD14	0.832219837	2.607497462	4.873698121	2.771138473	1.470478804
LOC151484	0.832219837	2.607497462	4.873698121	2.771138473	1.470478804
MIR222	0.832219837	2.607497462	4.873698121	2.771138473	1.470478804
CD7	3.328879348	1.738331641	3.249132081	2.772114357	1.470986773
SERPINB13	3.328879348	1.738331641	3.249132081	2.772114357	1.470986773
MIR544B	3.328879348	1.738331641	3.249132081	2.772114357	1.470986773
LOC643201	3.328879348	1.738331641	3.249132081	2.772114357	1.470986773
HIST1H2AE	3.328879348	1.738331641	3.249132081	2.772114357	1.470986773
LOC283888	5.825538858	0.869165821	1.62456604	2.77309024	1.471494564
SPEG	5.825538858	0.869165821	1.62456604	2.77309024	1.471494564
LOC100652805	5.825538858	0.869165821	1.62456604	2.77309024	1.471494564
PROX1	1.664439674	2.607497462	4.061415101	2.777784079	1.473934461
HOXC6	1.664439674	2.607497462	4.061415101	2.777784079	1.473934461
GPRC5B	1.664439674	2.607497462	4.061415101	2.777784079	1.473934461
CSDAP1	1.664439674	2.607497462	4.061415101	2.777784079	1.473934461
SLC10A6	1.664439674	2.607497462	4.061415101	2.777784079	1.473934461
LOC100505719	1.664439674	2.607497462	4.061415101	2.777784079	1.473934461
