	CL.1.1	CL.1.2	CL.2.1	CL.2.2	CL.3.1	CL.3.2	Average	log2
4659	5857.521	5606.098	1881.35	1857.278	2016.105	1891.836	3185.031333	11.63709185
9218	3995.701	4285.102	2630.688	2648.962	2791.148	2773.865	3187.577667	11.63824478
9270	5077.392	5225.417	2186.988	2253.871	2208.469	2201.973	3192.351667	11.64040387
6631	3615.47	3852.362	2911.815	2939.396	2891.053	2954.365	3194.076833	11.6411833
55326	4330.042	4057.344	2707.223	2679.507	2722.269	2668.419	3194.134	11.64120912
5291	3313.908	3094.254	3247.467	3218.814	3205.042	3154.093	3205.596333	11.64637705
25782	3684.305076	3823.078832	2946.83087	2904.844225	2910.289716	2969.871749	3206.536745	11.64680022
6277	4028.479483	4431.517761	2759.246151	2713.057405	2662.697904	2647.949561	3207.158044	11.64707973
6051	1363.58622	1324.249434	4190.892722	4236.836233	4140.802404	3995.184615	3208.591938	11.64772461
1785	1773.318	2004.269	3809.721	3846.252	3905.621	3915.79	3209.161833	11.64798083
7462	1888.042	1682.155	4007.81	3937.889	3921.755	3827.09	3210.790167	11.64871267
3588	2209.272	2147.432	3847.238	3737.59	3723.185	3601.931	3211.108	11.64885547
10945	2314.163	2378.443	3683.163	3643.449	3643.757	3609.374	3212.058167	11.6492823
8106	3071.347	3120.283	3246.466	3291.422	3290.675	3256.438	3212.771833	11.64960281
25814	3903.921	4132.179	2901.811	2827.729	2754.536	2766.422	3214.433	11.65034856
130074	2369.887	2319.877	3560.608	3657.47	3665.476	3717.922	3215.206667	11.65069576
9859	4549.65787	4324.146185	2583.166629	2535.291555	2683.795953	2627.48052	3217.256452	11.65161522
51371	5015.113	5313.266	2241.512	2270.896	2224.603	2249.113	3219.083833	11.65243443
167227	3490.912	3318.758	3122.41	3082.109	3211.247	3095.167	3220.1005	11.65289
23186	3163.127	3273.206	3166.43	3242.85	3334.733	3143.548	3220.649	11.65313572
8899	5985.357	5885.915	1812.318	1869.796	1966.462	1807.478	3221.221	11.65339193
10969	5061.002702	4828.467223	2392.080329	2305.94857	2421.311401	2329.749016	3223.093207	11.65423019
80727	862.0749	894.7631	4419.996	4283.907	4425.626	4453.567	3223.322333	11.65433275
3157	3766.251	3751.498	3002.356	2964.934	2884.227	2972.973	3223.7065	11.65450469
80762	3900.643	4161.462	2854.789	2865.786	2752.675	2810.461	3224.302667	11.65477146
29072	4175.983	4571.426	2640.693	2671.495	2727.854	2559.871	3224.553667	11.65488377
20	1114.47	1093.238	4357.968	4341.493	4251.877	4256.94	3235.997667	11.65999485
5140	4336.598	4704.827	2587.669	2578.857	2638.497	2580.34	3237.798	11.66079727
6613	3887.532	3969.495	2768.75	2745.105	3030.052	3033.14	3239.012333	11.66133825
6637	5942.745	6152.717	1847.334	1807.703	1927.369	1783.908	3243.629333	11.66339325
54583	2986.122708	2996.643067	3399.535323	3332.483764	3398.647499	3362.50517	3245.989589	11.66444266
23456	3894.087571	3738.483045	2924.820929	2952.916117	2994.061381	2984.758324	3248.187895	11.66541937
1736	3687.583	3842.601	3053.879	2951.414	3036.878	2924.592	3249.491167	11.66599811
26019	4900.387979	5088.761952	2356.064063	2374.050417	2380.976895	2420.309015	3253.425054	11.6677436
221981	4212.039	4285.102	2712.225	2678.506	2777.496	2871.868	3256.206	11.66897626
9877	4113.703621	3871.884094	2882.301726	2884.313521	2886.089012	2908.464627	3257.792767	11.66967912
441032	4510.324	4662.529	2561.157	2578.356	2681.934	2562.972	3259.545333	11.67045502
55031	5031.502	4877.272	2486.623	2407.601	2441.168	2313.622	3259.631333	11.67049309
6723	2569.835569	2420.74098	3634.641504	3743.598591	3594.114719	3598.209277	3260.190106	11.67074038
10213	5365.843	5030.196	2350.562	2272.398	2276.728	2284.469	3263.366	11.67214509
3833	2602.614	2547.635	3619.635	3591.371	3642.516	3579.601	3263.895333	11.67237908
5499	1337.363	1184.341	4238.414	4283.907	4259.944	4279.89	3263.9765	11.67241495
51726	4231.706	4086.627	2826.276	2798.685	2816.59	2836.513	3266.066167	11.6733383
10598	3369.631	3455.413	3239.963	3194.778	3194.493	3154.093	3268.061833	11.67421956
1104	3002.511966	2921.808333	3436.051815	3417.110324	3394.924314	3452.444895	3270.808608	11.67543163
6879	4664.383	4760.14	2562.657	2567.339	2518.735	2551.807	3270.8435	11.67544702
57231	4815.164	4620.231	2563.658	2551.316	2546.038	2532.579	3271.497667	11.67573553
6400	4359.542	4291.609	2801.765	2772.647	2700.55	2739.75	3277.643833	11.67844338
81892	7539.058	7590.845	1152.521	1130.19	1140.536	1133.861	3281.1685	11.67999397
340061	1979.822	2160.446	3952.785	3966.432	3733.734	3894.08	3281.2165	11.68001507
54940	4644.716	4343.668	2668.205	2667.99	2672.626	2695.711	3282.152667	11.68042663
6491	4533.268612	4343.66829	2761.747281	2673.998993	2696.20657	2698.812026	3284.616962	11.68150942
10726	3779.362769	3845.854621	2940.327933	2972.946072	3121.890738	3066.014214	3287.732724	11.6828773
6342	3405.687699	3666.901994	3161.928013	3145.704434	3174.63586	3178.904076	3288.960346	11.6834159
9994	5660.85	5479.204	2101.949	2148.713	2163.171	2187.706	3290.2655	11.68398829
5425	1511.09	1519.47	4221.407	4198.279	4119.084	4183.748	3292.179667	11.68482736
1675	3087.736	2931.569	3442.555	3546.804	3404.853	3368.708	3297.0375	11.68695458
7453	3156.571	2970.614	3346.511	3427.125	3438.982	3443.141	3297.157333	11.68700702
55276	3218.85	3367.563	3278.981	3244.352	3361.416	3312.883	3297.340833	11.68708731
127396	6145.971546	5967.256662	1815.319848	1894.833744	1976.390777	1997.282171	3299.509125	11.68803569
6772	4323.486	4327.4	2822.775	2701.039	2881.745	2758.979	3302.570667	11.68937372
57486	4582.436	4701.574	2628.187	2615.411	2638.497	2677.723	3307.304667	11.69144024
23385	2268.273232	2166.953619	3880.252428	3904.338979	3885.764222	3759.480508	3310.843831	11.69298325
22818	2458.389	2479.307	3711.676	3788.666	3728.149	3712.96	3313.191167	11.69400573
3903	2405.943	2313.369	3829.73	3777.149	3788.961	3768.785	3313.9895	11.69435332
22828	4182.539	4141.94	2960.837	2861.78	2875.54	2870.628	3315.544	11.69502989
10403	5703.462	5856.631	2135.965	2038.549	2026.033	2141.806	3317.074333	11.69569563
8239	3664.638	3712.454	3102.401	3164.733	3159.123	3103.851	3317.866667	11.6960402
11336	3225.406	3175.596	3363.019	3400.586	3424.089	3322.187	3318.4805	11.69630708
6383	4883.999	4919.57	2524.64	2511.256	2583.89	2494.742	3319.682833	11.6968297
10153	5706.739	5641.888	2159.976	2143.205	2106.082	2165.997	3320.647833	11.69724901
6386	3969.478	3946.719	2993.352	3014.508	2966.137	3058.571	3324.794167	11.69904931
123169	6831.043	6761.156	1626.735	1553.323	1586.077	1603.408	3326.957	11.6999875
5886	2540.335	2726.587	3642.145	3697.029	3697.743	3669.541	3328.896667	11.70082837
7056	3274.574	3237.416	3377.525	3382.058	3361.416	3359.404	3332.0655	11.70220105
7494	4290.708	3923.943	2972.342	2949.411	2969.24	2892.958	3333.100333	11.70264903
25942	4038.313	4112.657	2942.829	2909.852	3014.539	2989.1	3334.548333	11.70327565
7083	2110.936	2046.567	4001.807	4097.127	3860.943	3895.941	3335.5535	11.70371047
7533	3225.406	3263.445	3368.521	3492.723	3335.974	3330.871	3336.156667	11.70397132
56005	4474.267	4626.739	2748.741	2768.641	2655.872	2769.523	3340.6305	11.7059047
10767	4487.379	4529.128	2659.201	2793.678	2822.795	2760.219	3342.066667	11.7065248
8565	1806.096172	2027.045202	4081.343247	4112.650512	3994.357121	4055.971464	3346.243953	11.70832691
950	4126.815	4220.028	2877.299	2971.444	2950.624	2937.618	3347.304667	11.70878415
10434	5664.127	5391.355	2195.992	2106.651	2362.982	2386.814	3351.320167	11.7105138
257106	1973.266598	1978.23994	4175.885945	4064.578619	3922.375542	3993.944067	3351.381785	11.71054033
1738	4094.037	4311.131	2866.294	2932.385	3014.539	2909.085	3354.5785	11.71191579
7307	4861.054	4857.75	2561.657	2596.383	2603.127	2653.532	3355.583833	11.71234809
9319	3222.128	3156.074	3508.585	3436.139	3396.165	3420.191	3356.547	11.71276213
100287580	6070.581	5918.451	2002.905	2009.505	2076.296	2071.715	3358.242167	11.71349055
2926	4097.314	4011.793	3021.365	3003.993	3000.887	3060.432	3365.964	11.71680403
5930	5870.632	5719.977	2111.454	2157.226	2174.961	2165.376	3366.604333	11.71707846
23476	4038.313	3982.509	3069.886	3070.091	3016.4	3023.836	3366.839167	11.71717909
7436	4048.147	4259.073	3011.86	3014.508	3005.851	2861.944	3366.897167	11.71720394
7337	4575.881	4753.632	2668.705	2669.993	2825.277	2711.838	3367.554333	11.71748551
5019	3559.747	3754.751	3178.936	3266.886	3244.756	3214.88	3369.992667	11.71852974
5687	3628.582	3803.557	3277.48	3255.368	3066.043	3222.944	3375.662333	11.72095488
10476	5205.228	5567.054	2379.575	2326.479	2413.865	2375.029	3377.871667	11.7218988
1508	2487.889	2391.458	3875.75	3877.799	3811.921	3822.748	3377.9275	11.72192265
5859	2015.879	1942.449	4108.856	4154.213	3957.125	4090.087	3378.1015	11.72199696
196528	4854.498	4623.485	2696.218	2683.513	2699.93	2711.218	3378.143667	11.72201497
10899	2674.726817	2733.094654	3723.681717	3794.674976	3684.091693	3660.856947	3378.521134	11.72217616
8733	606.4025	627.961	4775.157	4880.299	4695.557	4686.79	3378.694417	11.72225016
550	2205.994	2368.682	3925.273	3944.9	3929.822	3905.245	3379.986	11.72280156
7360	4700.439	4603.963	2759.746	2788.67	2736.541	2694.47	3380.638167	11.7230799
79892	3684.305	3679.917	3221.455	3222.319	3242.894	3244.653	3382.5905	11.72391282
102	4113.704	3868.63	3009.859	2988.97	3111.342	3209.298	3383.633833	11.72435774
5691	3556.469	3712.454	3258.472	3261.878	3179.6	3340.796	3384.944833	11.72491661
10971	3939.977	3894.66	3104.402	3050.562	3198.216	3141.688	3388.250833	11.72632497
23788	3936.7	3985.763	3100.4	3156.721	3105.136	3059.191	3390.651833	11.72734693
4833	2733.728	2811.183	3702.672	3681.005	3779.033	3657.135	3394.126	11.72882441
6241	2900.899	2925.062	3611.131	3649.458	3636.931	3645.35	3394.805167	11.72911306
55871	6460.645	6536.651	1881.35	1872.801	1856.008	1796.313	3400.628	11.73158548
2734	3795.752	3862.123	3220.454	3163.231	3241.653	3125.561	3401.462333	11.7319394
11006	3549.913	3361.056	3404.037	3336.49	3402.371	3358.784	3402.1085	11.73221344
54927	5231.451	5417.384	2389.079	2460.179	2449.856	2476.754	3404.117167	11.73306498
10491	2936.955	3064.97	3580.117	3689.017	3571.155	3598.209	3406.737167	11.73417493
9871	3002.512	2986.882	3580.117	3630.93	3623.9	3623.641	3407.997	11.73470835
5873	4090.759	4177.73	3029.368	2989.972	3131.199	3046.786	3410.969	11.73596593
151246	6044.358	6126.687	2037.92	2060.582	2112.287	2093.425	3412.543167	11.73663158
5861	5038.058	5095.269	2596.673	2581.36	2563.413	2611.974	3414.457833	11.7374408
116150	3582.692	3540.008	3333.005	3304.943	3344.041	3391.038	3415.9545	11.73807304
6625	2812.397	2824.198	3675.66	3710.048	3764.14	3713.58	3416.6705	11.73837541
10131	1979.822	2049.821	4124.863	4166.731	4123.428	4084.504	3421.528167	11.74042511
663	4549.658	4418.503	2874.798	2831.735	2910.29	2946.922	3421.984333	11.74061744
23513	891.5756	1037.925	4710.127	4705.537	4529.875	4666.941	3423.663433	11.74132517
3636	1029.245	1073.716	4677.112	4575.843	4584.482	4602.433	3423.805167	11.74138489
4725	5090.503366	5283.982998	2492.625738	2537.29455	2589.475263	2573.516685	3427.899767	11.74310921
4926	1753.651	1805.795	4213.903	4330.977	4165.003	4299.739	3428.178	11.7432263
23028	3858.031205	3842.600937	3284.983589	3220.316016	3186.425947	3186.967637	3429.887555	11.74394556
84034	1973.267	2183.222	4093.849	4158.219	4199.753	3986.501	3432.4685	11.74503077
522	5657.572	5645.142	2376.073	2305.949	2290.379	2325.407	3433.420333	11.74543077
54407	3349.964	3504.218	3429.049	3436.139	3398.027	3485.94	3433.8895	11.7456279
1349	6263.974	6399.997	1981.395	1993.982	2036.582	1948.281	3437.3685	11.74708881
9689	2560.002	2687.543	3908.765	3788.666	3843.568	3843.217	3438.626833	11.74761684
84641	4061.258	3491.203	3238.963	3306.946	3275.782	3303.579	3446.2885	11.75082776
51496	5139.671	5079.001	2601.175	2600.89	2660.216	2599.568	3446.7535	11.75102241
23463	2691.116074	2697.304129	3856.74181	3784.659998	3792.064062	3867.408178	3448.215709	11.75163431
57805	1278.362	1239.654	4482.524	4494.221	4570.83	4634.067	3449.943	11.75235681
23534	3644.971	3709.2	3339.508	3295.929	3283.849	3430.115	3450.595333	11.75262958
8087	5372.399	5111.538	2498.128	2500.239	2560.931	2690.748	3455.663833	11.75474716
6667	3415.521	3227.655	3498.08	3460.675	3574.878	3557.891	3455.783333	11.75479705
311	2120.77	2160.446	4160.379	4075.094	4073.165	4147.772	3456.271	11.75500063
408050	2835.342	2954.345	3760.198	3792.672	3730.632	3690.63	3460.6365	11.7568217
10241	5801.797	5710.216	2291.535	2249.364	2419.45	2306.179	3463.090167	11.75784424
50515	3172.96	3292.728	3561.108	3550.31	3596.597	3657.756	3471.909833	11.76151377
5562	4939.722	4818.706	2665.704	2632.938	2780.599	2995.303	3472.162	11.76161855
9403	5270.785198	5150.58195	2543.148556	2622.922608	2650.907818	2648.569835	3481.152661	11.76534937
4683	5664.127	5534.517	2364.568	2396.083	2501.36	2433.955	3482.435	11.76588071
6721	1481.589	1311.235	4410.992	4575.342	4599.995	4520.557	3483.285	11.7662328
3093	4585.714	4467.308	2922.82	2863.783	3056.114	3007.088	3483.8045	11.76644795
2091	4595.548	4636.5	2829.278	2902.841	2984.133	2971.112	3486.568667	11.76759218
51506	3254.906531	3273.206217	3529.594061	3614.405381	3623.279669	3631.083797	3487.745943	11.76807924
10762	3792.474	3806.81	3298.99	3281.407	3391.822	3356.923	3488.071	11.76821369
55119	6876.932428	6888.049266	1762.796127	1776.15626	1792.093113	1866.404364	3493.738593	11.77055595
6319	2573.113	2749.363	3919.77	3932.882	3898.795	3889.118	3493.840167	11.7705979
9787	5854.243	5410.877	2451.607	2402.092	2470.333	2386.814	3495.994333	11.77148713
6880	5647.738	5609.351	2430.598	2476.203	2431.86	2420.309	3502.6765	11.77424203
23560	5015.112781	4939.092482	2771.251573	2723.573132	2778.116643	2794.334217	3503.580138	11.77461418
471	3966.2	3891.406	3274.479	3389.068	3251.582	3261.401	3505.689333	11.77548244
2108	3825.253	3949.973	3266.475	3366.535	3329.148	3311.643	3508.171167	11.77650342
2631	5611.682	5492.219	2439.602	2437.646	2537.351	2533.199	3508.6165	11.77668655
641638	7014.602	6842.498	1800.313	1811.709	1787.129	1797.554	3508.9675	11.77683087
7408	1124.303	1076.969	4728.636	4790.664	4596.272	4742.615	3509.909833	11.77721825
6166	6162.361	6481.339	2103.95	2061.583	2116.631	2139.325	3510.864833	11.77761074
546	6172.194	6406.504	2112.954	2139.7	2145.796	2092.804	3511.658667	11.77793691
55619	4625.048	4516.114	2994.853	2910.853	3043.083	2987.86	3512.9685	11.77847492
26225	6211.529	6260.088	1975.892	2088.624	2282.312	2266.481	3514.154333	11.77896184
5710	4202.205612	3959.733565	3232.960093	3214.807778	3270.197612	3212.39887	3515.383922	11.77946654
9324	6172.194	6452.056	2086.943	2005.499	2222.121	2156.693	3515.917667	11.77968557
54732	2284.662	2394.712	4131.366	4172.24	4016.696	4108.695	3518.061833	11.78056512
63967	5503.512654	5453.174572	2554.153526	2555.32151	2519.355276	2550.566548	3522.680681	11.78245799
253943	4139.926	4249.311	3207.949	3118.163	3252.202	3190.689	3526.373333	11.7839695
1495	3251.629	3025.926	3815.223	3613.905	3638.172	3825.85	3528.450833	11.78481919
11325	3871.143	3917.436	3300.491	3358.523	3386.857	3337.074	3528.587333	11.784875
5709	1717.594	1887.137	4380.979	4314.953	4461.617	4436.199	3533.079833	11.78671063
1718	1383.253329	1207.116806	4735.138518	4743.093345	4565.245509	4571.41913	3534.211106	11.7871725
23214	2704.227	2638.738	4041.325	4002.987	3832.399	3992.704	3535.396667	11.78765638
183	2301.051747	2518.351503	4058.332854	4112.650512	4135.838157	4086.364888	3535.43161	11.78767064
6633	4113.704	4444.532	3197.444	3162.73	3080.936	3228.526	3537.978667	11.78870963
983	4995.445672	4737.364067	2958.836292	2887.818763	2814.727964	2837.753395	3538.657692	11.7889865
9236	5785.408	5986.779	2326.051	2309.454	2400.213	2435.196	3540.516833	11.78974426
56252	4729.94	4851.243	2780.756	2904.844	3017.642	2961.808	3541.038833	11.78995695
10847	2461.666	2336.145	4056.332	4212.3	4070.062	4134.746	3545.2085	11.79165476
27336	6060.747	6094.15	2265.523	2295.934	2258.732	2304.318	3546.567333	11.79220762
5469	3379.465	3536.755	3621.135	3587.866	3583.566	3620.539	3554.887667	11.79558826
9690	2763.229	2886.018	3973.294	3908.345	3895.072	3907.106	3555.510667	11.79584107
387066	6303.308	6621.247	2183.486	2180.761	2033.48	2030.157	3558.739833	11.79715075
57515	4726.662	4874.019	2873.298	2893.828	3037.499	2954.365	3559.945167	11.7976393
56894	2841.897	2772.139	3987.301	3926.873	3926.719	3916.41	3561.889833	11.79842718
57092	6342.643	5876.154	2233.509	2285.919	2248.183	2406.043	3565.4085	11.79985166
26092	3743.306403	3627.857785	3555.605809	3465.682965	3511.584115	3501.446538	3567.580603	11.80073031
54892	3674.472	3614.843	3523.091	3499.734	3590.392	3505.168	3567.95	11.80087968
25962	4271.04	4441.279	3209.95	3230.832	3156.02	3111.914	3570.1725	11.80177807
11315	2822.230134	2934.823069	3876.750847	3898.830742	3932.924567	3969.133109	3572.448745	11.8026976
5981	5251.118	5205.895	2766.75	2644.455	2813.487	2776.967	3576.445333	11.80431067
1727	2084.714	2323.13	4139.87	4259.37	4323.238	4332.614	3577.156	11.80459732
10284	5555.958	5996.54	2432.599	2442.152	2533.627	2520.793	3580.278167	11.80585597
79191	4343.153	4620.231	3107.904	3134.187	3189.529	3115.636	3585.106667	11.80780033
3074	3998.979	3910.928	3409.04	3444.151	3374.447	3390.417	3587.993667	11.80896163
1520	3635.137304	3644.126206	3531.594965	3564.330493	3609.00746	3549.207634	3588.900677	11.80932628
831	5392.066	5238.431	2659.201	2744.104	2784.942	2726.104	3590.808	11.8100928
5347	1560.257	1789.526	4556.058	4540.29	4527.393	4575.141	3591.444167	11.81034837
55656	5165.894	5039.957	2884.803	2866.287	2757.019	2845.197	3593.192833	11.81105065
9219	2304.33	2310.116	4237.414	4296.926	4184.24	4267.485	3600.085167	11.81381532
10983	2487.889	2495.576	4155.377	4145.7	4128.392	4201.116	3602.341667	11.81471931
1351	2386.276	2508.59	4252.921	4301.934	4012.353	4156.456	3603.088333	11.81501831
50999	5146.226841	5371.832469	2632.688995	2683.012473	2922.700333	2868.767093	3604.204701	11.81546524
6195	1422.587547	1604.066267	4659.104179	4825.216161	4585.723027	4531.721596	3604.736463	11.81567807
301	5762.463	5954.242	2498.128	2517.265	2443.03	2454.424	3604.925333	11.81575366
57510	2995.956	3149.566	3982.799	4007.994	3729.39	3779.95	3607.609167	11.81682734
400590	7558.726	7834.871	1607.226	1555.827	1560.635	1532.697	3608.330333	11.8171157
8602	6106.637	5898.929	2395.582	2358.527	2467.851	2432.714	3610.04	11.81779911
5887	4172.705	4122.418	3294.988	3280.406	3481.799	3313.504	3610.97	11.81817072
23279	2956.622	3169.088	3929.275	3870.789	3883.282	3889.738	3616.465667	11.82036474
23064	4841.387	4636.5	3013.361	3042.55	3105.136	3068.495	3617.904833	11.82093874
382	4074.369	4109.403	3261.473	3374.046	3478.696	3421.431	3619.903	11.82173532
10735	5533.013	5563.8	2581.166	2672.497	2615.538	2764.561	3621.7625	11.82247623
53981	4729.94	4649.515	3083.893	3093.627	3119.409	3057.951	3622.389167	11.82272583
27258	8050.403	8091.912	1385.126	1375.056	1415.431	1419.807	3622.955833	11.8229515
23013	4231.706275	4044.329352	3387.029675	3332.984513	3410.437586	3331.491471	3622.996479	11.82296769
2934	1475.033	1561.768	4668.608	4729.072	4629.16	4699.196	3627.1395	11.82461652
55862	5477.29	5475.95	2624.185	2725.576	2783.701	2701.293	3631.3325	11.82628332
56882	2386.275886	2336.145193	4288.937002	4409.594594	4187.962749	4204.837216	3635.62544	11.82798786
6142	1255.417	1168.073	4889.208	4771.636	4848.828	4917.532	3641.782333	11.83042898
84687	2707.505	2528.113	4147.373	4173.742	4114.12	4184.368	3642.536833	11.83072785
23118	5903.411	5781.797	2491.125	2532.287	2597.542	2557.39	3643.925333	11.83127768
4686	3989.145	4268.834	3409.04	3419.113	3363.898	3422.051	3645.346833	11.83184037
8175	1566.813	1783.019	4564.561	4565.828	4698.66	4709.74	3648.1035	11.83293095
23526	966.9662	927.3	5060.285	5145.195	4912.743	4876.594	3648.180533	11.83296141
23199	3507.301	3474.935	3649.148	3715.557	3833.64	3745.834	3654.4025	11.83541983
23636	3300.796	2977.121	3915.768	3941.895	3877.077	3913.929	3654.431	11.83543108
4905	5169.172	5105.03	2924.821	2923.372	2946.901	2884.894	3659.031667	11.83724619
23352	2402.665143	2707.065181	4205.399274	4130.176722	4294.694056	4224.065709	3660.677681	11.83789504
3915	4487.378691	4259.072503	3292.486977	3285.914119	3356.451401	3284.970924	3661.045769	11.83804009
11064	5972.245	5980.271	2440.602	2471.196	2594.44	2519.553	3663.051167	11.83883014
10615	3772.807	3852.362	3608.13	3578.351	3541.37	3631.084	3664.017333	11.83921061
826	2874.676	2895.779	4101.853	4128.174	3989.393	4000.147	3665.003667	11.83959893
10260	4982.334	5010.674	2965.839	3053.567	3065.422	2923.971	3666.967833	11.8403719
7764	3884.254	3787.288	3597.125	3540.295	3662.373	3564.094	3672.5715	11.84257486
9202	4690.605484	4704.827226	3152.923947	3138.693949	3195.113379	3157.194487	3673.226412	11.84283211
5795	3077.903	3221.147	3932.776	3863.778	3983.188	3970.994	3674.964333	11.84351453
4676	3936.7	4024.807	3559.608	3502.238	3526.477	3507.029	3676.143167	11.84397724
23389	3520.413	3660.395	3687.165	3795.176	3684.712	3718.542	3677.733833	11.84460136
10412	7480.057	7034.465	1868.844	1899.841	1888.896	1902.38	3679.0805	11.84512953
6745	4762.718	4509.606	3174.434	3214.808	3205.662	3230.387	3682.935833	11.84664055
130340	5736.24	5570.307	2693.717	2645.957	2734.679	2721.142	3683.673667	11.84692954
5718	6241.029	6155.97	2385.077	2380.059	2465.369	2480.476	3684.663333	11.84731709
57705	2258.439677	2040.059938	4472.019687	4390.065388	4424.385005	4528.620226	3685.59832	11.84768313
8880	4362.820335	4441.278813	3180.436372	3274.396895	3417.883956	3449.343525	3687.693316	11.84850296
84146	5936.18905	5869.646138	2595.672277	2508.251116	2662.697904	2590.884356	3693.89014	11.85092524
9643	3628.582	3696.185	3668.157	3751.611	3749.247	3732.809	3704.431833	11.85503657
2185	2428.888	2615.962	4212.402	4355.514	4304.623	4310.284	3704.612167	11.8551068
5682	4293.985	4369.698	3451.059	3434.136	3295.019	3391.658	3705.925833	11.85561829
10672	4736.495	4551.904	3157.926	3215.309	3275.162	3303.579	3706.729167	11.85593099
23049	4284.152	4239.55	3346.011	3358.523	3534.544	3497.725	3710.084167	11.8572362
23091	7165.383	7040.972	1970.39	2000.993	1992.525	2110.172	3713.405833	11.85852728
27339	1792.985	1932.688	4603.579	4736.083	4613.026	4604.914	3713.879167	11.85871116
10884	6555.703	6429.28	2326.051	2331.487	2322.026	2329.749	3715.716	11.85942452
25921	2074.88	2020.538	4595.075	4630.926	4447.345	4527.38	3716.024	11.8595441
60559	5120.004	5235.178	2929.323	2953.417	2978.548	3082.762	3716.538667	11.8597439
148789	3117.236768	2840.46623	4155.876908	4066.581615	4084.954626	4080.162148	3724.213049	11.86271989
2956	4549.658	4590.948	3286.484	3332.484	3324.184	3277.528	3726.881	11.86375304
1537	1186.582	1047.686	5068.789	5025.015	5018.854	5030.422	3729.558	11.86478895
3032	4618.493	4747.125	3333.005	3303.941	3260.269	3155.334	3736.361167	11.8674182
2313	3949.811	3982.509	3556.106	3556.319	3735.596	3642.249	3737.098333	11.86770281
84919	3231.96157	3133.2978	4002.307552	4041.043422	4037.794281	4010.07119	3742.745969	11.86988142
10212	3504.023	3624.604	3942.781	3801.685	3816.885	3766.924	3742.817	11.8699088
11004	3202.460907	3335.026215	4020.315685	3970.437831	4042.137997	3888.497493	3743.146021	11.87003561
23394	4533.269	4525.875	3294.488	3365.533	3388.719	3351.34	3743.204	11.87005796
2319	2330.552	2329.638	4421.997	4475.693	4426.867	4515.594	3750.056833	11.87269674
54904	5683.794	5693.947	2734.735	2769.642	2869.335	2756.498	3751.325167	11.87318461
25777	2087.991	2001.016	4684.115	4684.005	4534.219	4531.101	3753.741167	11.87411346
83442	2779.618064	2996.643067	4134.367194	4249.855703	4261.80592	4110.555573	3755.474254	11.87477939
29889	6106.637328	5980.271398	2594.171599	2618.415868	2642.220386	2592.124904	3755.640247	11.87484316
2186	5919.8	5550.785	2742.238	2767.138	2838.308	2718.661	3756.155	11.87504088
7528	5129.838	4812.199	3131.914	3075.6	3177.118	3211.779	3756.408	11.87513805
55752	5097.059	5401.116	2965.339	3009	3051.771	3031.279	3759.260667	11.87623324
10313	3087.736	3253.684	4120.361	4140.192	4011.111	3956.728	3761.635333	11.87714428
6432	4146.482	3862.123	3741.69	3662.477	3602.802	3561.613	3762.8645	11.87761562
25960	1324.252	1425.114	4997.257	4934.379	5038.09	4862.328	3763.57	11.87788609
1019	1943.766	1786.273	4733.138	4736.584	4707.347	4686.17	3765.546333	11.87864348
9611	4749.607	4799.184	3285.984	3196.28	3286.331	3278.148	3765.922333	11.87878753
290	1874.931	1880.629	4686.116	4649.954	4798.565	4717.184	3767.8965	11.87954362
4067	5215.062	5072.494	3065.885	2946.907	3139.266	3205.576	3774.198333	11.88195452
25932	4916.777237	5111.53774	3095.898193	3126.175227	3241.653193	3170.22024	3777.043638	11.88304174
988	5424.844	4909.809	3090.396	3049.06	3067.905	3155.334	3782.891333	11.88527362
1615	6057.47	6373.967	2492.126	2521.771	2576.444	2678.343	3783.3535	11.88544987
4200	5283.897	5134.314	2975.344	3045.555	3102.034	3167.119	3784.7105	11.88596723
5090	5008.557	5069.24	3131.914	3131.683	3183.944	3199.373	3787.451833	11.88701183
143	3956.367	4128.925	3711.676	3681.506	3665.476	3582.082	3787.672	11.88709569
514	7778.342	7668.933	1821.823	1858.279	1813.812	1802.516	3790.6175	11.88821717
307	4913.499	5069.24	3234.961	3223.821	3162.225	3190.069	3798.969167	11.89139229
5520	6342.643	6461.817	2566.659	2459.678	2465.369	2498.464	3799.105	11.89144387
2783	911.2427	829.6894	5320.903	5235.83	5234.178	5263.645	3799.248017	11.89149818
116064	4441.489	4460.801	3391.031	3394.577	3594.735	3515.093	3799.621	11.89163981
9933	6873.655	6705.843	2301.039	2280.911	2363.602	2286.95	3802	11.89254282
55705	3684.305076	3904.420935	3841.234807	3870.788805	3819.36742	3727.846536	3807.99393	11.89481546
517	1320.974	1415.353	5149.826	5124.163	4937.564	4912.57	3810.075	11.89560368
89958	2874.676	2850.227	4234.913	4237.337	4410.113	4258.801	3811.011167	11.89595812
4976	5074.114	5030.196	3211.45	3213.806	3184.564	3163.397	3812.921167	11.89668099
81614	4025.202	4213.521	3688.166	3613.404	3658.029	3681.326	3813.274667	11.89681474
10960	2353.497	2511.844	4490.528	4533.78	4531.116	4459.77	3813.4225	11.89687066
23185	3664.637967	3676.663047	3903.262821	3881.304531	3864.045642	3893.459685	3813.895615	11.89704964
10613	3556.469	3826.333	3834.732	3818.711	3934.166	3945.563	3819.329	11.89910348
